ieu-b-4813	HG00620	HG00620	ieu-b-4813	EAS	-1227.11	CHS	EAS
ieu-b-4813	HG00622	HG00622	ieu-b-4813	EAS	-992.625	CHS	EAS
ieu-b-4813	HG00623	HG00623	ieu-b-4813	EAS	-172.205	CHS	EAS
ieu-b-4813	HG00625	HG00625	ieu-b-4813	EAS	-2412.18	CHS	EAS
ieu-b-4813	HG00626	HG00626	ieu-b-4813	EAS	-207.757	CHS	EAS
ieu-b-4813	HG00628	HG00628	ieu-b-4813	EAS	-524.692	CHS	EAS
ieu-b-4813	HG00629	HG00629	ieu-b-4813	EAS	-1661.37	CHS	EAS
ieu-b-4813	HG00631	HG00631	ieu-b-4813	EAS	112.176	CHS	EAS
ieu-b-4813	HG00632	HG00632	ieu-b-4813	EAS	-1089.92	CHS	EAS
ieu-b-4813	HG00634	HG00634	ieu-b-4813	EAS	-391.648	CHS	EAS
ieu-b-4813	HG00637	HG00637	ieu-b-4813	AMR	-2000.67	PUR	AMR
ieu-b-4813	HG00638	HG00638	ieu-b-4813	AMR	-504.622	PUR	AMR
ieu-b-4813	HG00640	HG00640	ieu-b-4813	AMR	-2791.6	PUR	AMR
ieu-b-4813	HG00641	HG00641	ieu-b-4813	AMR	-1159.98	PUR	AMR
ieu-b-4813	HG00650	HG00650	ieu-b-4813	EAS	-1687.88	CHS	EAS
ieu-b-4813	HG00651	HG00651	ieu-b-4813	EAS	-1639.86	CHS	EAS
ieu-b-4813	HG00653	HG00653	ieu-b-4813	EAS	-522.573	CHS	EAS
ieu-b-4813	HG00654	HG00654	ieu-b-4813	EAS	-1219.72	CHS	EAS
ieu-b-4813	HG00656	HG00656	ieu-b-4813	EAS	-269.797	CHS	EAS
ieu-b-4813	HG00657	HG00657	ieu-b-4813	EAS	-979.32	CHS	EAS
ieu-b-4813	HG00662	HG00662	ieu-b-4813	EAS	-1016.88	CHS	EAS
ieu-b-4813	HG00663	HG00663	ieu-b-4813	EAS	-880.719	CHS	EAS
ieu-b-4813	HG00671	HG00671	ieu-b-4813	EAS	-756.239	CHS	EAS
ieu-b-4813	HG00672	HG00672	ieu-b-4813	EAS	-199.538	CHS	EAS
ieu-b-4813	HG00674	HG00674	ieu-b-4813	EAS	-1070.17	CHS	EAS
ieu-b-4813	HG00675	HG00675	ieu-b-4813	EAS	-255.671	CHS	EAS
ieu-b-4813	HG00683	HG00683	ieu-b-4813	EAS	202.631	CHS	EAS
ieu-b-4813	HG00684	HG00684	ieu-b-4813	EAS	-1653.74	CHS	EAS
ieu-b-4813	HG00689	HG00689	ieu-b-4813	EAS	-588.671	CHS	EAS
ieu-b-4813	HG00690	HG00690	ieu-b-4813	EAS	-587.13	CHS	EAS
ieu-b-4813	HG00692	HG00692	ieu-b-4813	EAS	616.567	CHS	EAS
ieu-b-4813	HG00693	HG00693	ieu-b-4813	EAS	-1281.33	CHS	EAS
ieu-b-4813	HG00698	HG00698	ieu-b-4813	EAS	93.4662	CHS	EAS
ieu-b-4813	HG00699	HG00699	ieu-b-4813	EAS	355.206	CHS	EAS
ieu-b-4813	HG00701	HG00701	ieu-b-4813	EAS	-134.967	CHS	EAS
ieu-b-4813	HG00704	HG00704	ieu-b-4813	EAS	-389.619	CHS	EAS
ieu-b-4813	HG00705	HG00705	ieu-b-4813	EAS	-609.328	CHS	EAS
ieu-b-4813	HG00707	HG00707	ieu-b-4813	EAS	-1823.96	CHS	EAS
