FID	IID	TraitID	TraitName	Pop	PGS	Population	SuperPop
HG02427	HG02427	ieu-b-4845	LDL	AFR	-115.286	ACB	AFR
HG02429	HG02429	ieu-b-4845	LDL	AFR	104.402	ACB	AFR
HG02433	HG02433	ieu-b-4845	LDL	AFR	150.55	ACB	AFR
HG02439	HG02439	ieu-b-4845	LDL	AFR	-113.764	ACB	AFR
HG02442	HG02442	ieu-b-4845	LDL	AFR	-35.0501	ACB	AFR
HG02445	HG02445	ieu-b-4845	LDL	AFR	170.917	ACB	AFR
HG02449	HG02449	ieu-b-4845	LDL	AFR	50.2377	ACB	AFR
HG02450	HG02450	ieu-b-4845	LDL	AFR	58.2881	ACB	AFR
HG02455	HG02455	ieu-b-4845	LDL	AFR	-99.9533	ACB	AFR
HG02461	HG02461	ieu-b-4845	LDL	AFR	208.151	GWD	AFR
HG02462	HG02462	ieu-b-4845	LDL	AFR	-241.143	GWD	AFR
HG02464	HG02464	ieu-b-4845	LDL	AFR	87.0086	GWD	AFR
HG02465	HG02465	ieu-b-4845	LDL	AFR	25.824	GWD	AFR
HG02470	HG02470	ieu-b-4845	LDL	AFR	64.0375	ACB	AFR
HG02471	HG02471	ieu-b-4845	LDL	AFR	-84.2318	ACB	AFR
HG02476	HG02476	ieu-b-4845	LDL	AFR	-23.7674	ACB	AFR
HG02477	HG02477	ieu-b-4845	LDL	AFR	124.273	ACB	AFR
HG02479	HG02479	ieu-b-4845	LDL	AFR	-169.61	ACB	AFR
HG02481	HG02481	ieu-b-4845	LDL	AFR	11.5556	ACB	AFR
HG02484	HG02484	ieu-b-4845	LDL	AFR	-86.53	ACB	AFR
HG02485	HG02485	ieu-b-4845	LDL	AFR	45.3451	ACB	AFR
HG02489	HG02489	ieu-b-4845	LDL	AFR	-6.81093	ACB	AFR
HG02496	HG02496	ieu-b-4845	LDL	AFR	31.7782	ACB	AFR
HG02497	HG02497	ieu-b-4845	LDL	AFR	-12.1385	ACB	AFR
HG02501	HG02501	ieu-b-4845	LDL	AFR	-123.848	ACB	AFR
HG02502	HG02502	ieu-b-4845	LDL	AFR	91.7014	ACB	AFR
HG02505	HG02505	ieu-b-4845	LDL	AFR	10.9017	ACB	AFR
HG02508	HG02508	ieu-b-4845	LDL	AFR	29.7875	ACB	AFR
HG02511	HG02511	ieu-b-4845	LDL	AFR	164.727	ACB	AFR
HG02536	HG02536	ieu-b-4845	LDL	AFR	54.8601	ACB	AFR
HG02537	HG02537	ieu-b-4845	LDL	AFR	-82.4651	ACB	AFR
HG02541	HG02541	ieu-b-4845	LDL	AFR	157.464	ACB	AFR
HG02545	HG02545	ieu-b-4845	LDL	AFR	57.3551	ACB	AFR
HG02546	HG02546	ieu-b-4845	LDL	AFR	83.9183	ACB	AFR
HG02549	HG02549	ieu-b-4845	LDL	AFR	-37.7037	ACB	AFR
HG02554	HG02554	ieu-b-4845	LDL	AFR	39.9398	ACB	AFR
HG02555	HG02555	ieu-b-4845	LDL	AFR	-62.9223	ACB	AFR
HG02557	HG02557	ieu-b-4845	LDL	AFR	-34.5785	ACB	AFR
HG02558	HG02558	ieu-b-4845	LDL	AFR	71.6761	ACB	AFR
HG02561	HG02561	ieu-b-4845	LDL	AFR	-114.355	GWD	AFR
HG02562	HG02562	ieu-b-4845	LDL	AFR	140.208	GWD	AFR
HG02568	HG02568	ieu-b-4845	LDL	AFR	127.485	GWD	AFR
HG02570	HG02570	ieu-b-4845	LDL	AFR	-14.8737	GWD	AFR
HG02571	HG02571	ieu-b-4845	LDL	AFR	-54.4598	GWD	AFR
HG02573	HG02573	ieu-b-4845	LDL	AFR	-62.4892	GWD	AFR
HG02574	HG02574	ieu-b-4845	LDL	AFR	106.794	GWD	AFR
HG02577	HG02577	ieu-b-4845	LDL	AFR	-0.705391	ACB	AFR
HG02580	HG02580	ieu-b-4845	LDL	AFR	-98.4963	ACB	AFR
HG02582	HG02582	ieu-b-4845	LDL	AFR	78.2945	GWD	AFR
HG02583	HG02583	ieu-b-4845	LDL	AFR	11.0804	GWD	AFR
HG02585	HG02585	ieu-b-4845	LDL	AFR	-243.391	GWD	AFR
HG02586	HG02586	ieu-b-4845	LDL	AFR	151.707	GWD	AFR
HG02588	HG02588	ieu-b-4845	LDL	AFR	178.485	GWD	AFR
HG02589	HG02589	ieu-b-4845	LDL	AFR	-36.4734	GWD	AFR
HG02594	HG02594	ieu-b-4845	LDL	AFR	49.2692	GWD	AFR
HG02595	HG02595	ieu-b-4845	LDL	AFR	85.2008	GWD	AFR
HG02610	HG02610	ieu-b-4845	LDL	AFR	-18.1207	GWD	AFR
HG02611	HG02611	ieu-b-4845	LDL	AFR	76.5683	GWD	AFR
HG02613	HG02613	ieu-b-4845	LDL	AFR	95.8836	GWD	AFR
HG02614	HG02614	ieu-b-4845	LDL	AFR	-58.9311	GWD	AFR
HG02620	HG02620	ieu-b-4845	LDL	AFR	108.933	GWD	AFR
HG02621	HG02621	ieu-b-4845	LDL	AFR	213.828	GWD	AFR
HG02623	HG02623	ieu-b-4845	LDL	AFR	-35.8926	GWD	AFR
HG02624	HG02624	ieu-b-4845	LDL	AFR	113.508	GWD	AFR
HG02628	HG02628	ieu-b-4845	LDL	AFR	94.9988	GWD	AFR
HG02629	HG02629	ieu-b-4845	LDL	AFR	104.323	GWD	AFR
HG02634	HG02634	ieu-b-4845	LDL	AFR	-37.0923	GWD	AFR
HG02635	HG02635	ieu-b-4845	LDL	AFR	-46.9456	GWD	AFR
HG02642	HG02642	ieu-b-4845	LDL	AFR	-104.126	GWD	AFR
HG02643	HG02643	ieu-b-4845	LDL	AFR	16.3801	GWD	AFR
HG02645	HG02645	ieu-b-4845	LDL	AFR	80.5394	GWD	AFR
HG02646	HG02646	ieu-b-4845	LDL	AFR	144.785	GWD	AFR
HG02666	HG02666	ieu-b-4845	LDL	AFR	-231.148	GWD	AFR
HG02667	HG02667	ieu-b-4845	LDL	AFR	-54.8403	GWD	AFR
HG02675	HG02675	ieu-b-4845	LDL	AFR	13.8585	GWD	AFR
HG02676	HG02676	ieu-b-4845	LDL	AFR	65.3871	GWD	AFR
HG02678	HG02678	ieu-b-4845	LDL	AFR	31.8896	GWD	AFR
HG02679	HG02679	ieu-b-4845	LDL	AFR	-48.8517	GWD	AFR
HG02702	HG02702	ieu-b-4845	LDL	AFR	22.0552	GWD	AFR
HG02703	HG02703	ieu-b-4845	LDL	AFR	-112.62	GWD	AFR
HG02715	HG02715	ieu-b-4845	LDL	AFR	-54.3737	GWD	AFR
HG02716	HG02716	ieu-b-4845	LDL	AFR	128.071	GWD	AFR
HG02721	HG02721	ieu-b-4845	LDL	AFR	115.981	GWD	AFR
HG02722	HG02722	ieu-b-4845	LDL	AFR	15.4035	GWD	AFR
HG02756	HG02756	ieu-b-4845	LDL	AFR	3.35185	GWD	AFR
HG02757	HG02757	ieu-b-4845	LDL	AFR	90.1102	GWD	AFR
HG02759	HG02759	ieu-b-4845	LDL	AFR	-32.2129	GWD	AFR
HG02760	HG02760	ieu-b-4845	LDL	AFR	73.0049	GWD	AFR
HG02763	HG02763	ieu-b-4845	LDL	AFR	77.5355	GWD	AFR
HG02768	HG02768	ieu-b-4845	LDL	AFR	141.72	GWD	AFR
HG02769	HG02769	ieu-b-4845	LDL	AFR	50.133	GWD	AFR
HG02771	HG02771	ieu-b-4845	LDL	AFR	114.157	GWD	AFR
HG02772	HG02772	ieu-b-4845	LDL	AFR	26.6148	GWD	AFR
HG02798	HG02798	ieu-b-4845	LDL	AFR	71.1075	GWD	AFR
HG02799	HG02799	ieu-b-4845	LDL	AFR	9.08787	GWD	AFR
HG02804	HG02804	ieu-b-4845	LDL	AFR	-92.7611	GWD	AFR
HG02805	HG02805	ieu-b-4845	LDL	AFR	-33.131	GWD	AFR
HG02807	HG02807	ieu-b-4845	LDL	AFR	29.1772	GWD	AFR
HG02808	HG02808	ieu-b-4845	LDL	AFR	119.172	GWD	AFR
HG02810	HG02810	ieu-b-4845	LDL	AFR	97.2846	GWD	AFR
HG02811	HG02811	ieu-b-4845	LDL	AFR	-32.3545	GWD	AFR
HG02813	HG02813	ieu-b-4845	LDL	AFR	-28.1583	GWD	AFR
HG02814	HG02814	ieu-b-4845	LDL	AFR	58.083	GWD	AFR
HG02816	HG02816	ieu-b-4845	LDL	AFR	-28.3068	GWD	AFR
HG02817	HG02817	ieu-b-4845	LDL	AFR	-49.4055	GWD	AFR
HG02819	HG02819	ieu-b-4845	LDL	AFR	129.968	GWD	AFR
HG02820	HG02820	ieu-b-4845	LDL	AFR	31.1449	GWD	AFR
HG02836	HG02836	ieu-b-4845	LDL	AFR	69.0512	GWD	AFR
HG02837	HG02837	ieu-b-4845	LDL	AFR	-55.3871	GWD	AFR
HG02839	HG02839	ieu-b-4845	LDL	AFR	26.0538	GWD	AFR
HG02840	HG02840	ieu-b-4845	LDL	AFR	-30.6778	GWD	AFR
HG02851	HG02851	ieu-b-4845	LDL	AFR	134	GWD	AFR
HG02852	HG02852	ieu-b-4845	LDL	AFR	195.676	GWD	AFR
HG02854	HG02854	ieu-b-4845	LDL	AFR	-51.2177	GWD	AFR
HG02855	HG02855	ieu-b-4845	LDL	AFR	-275.012	GWD	AFR
HG02860	HG02860	ieu-b-4845	LDL	AFR	225.365	GWD	AFR
HG02861	HG02861	ieu-b-4845	LDL	AFR	18.5343	GWD	AFR
HG02870	HG02870	ieu-b-4845	LDL	AFR	-141.734	GWD	AFR
HG02878	HG02878	ieu-b-4845	LDL	AFR	-19.2214	GWD	AFR
HG02879	HG02879	ieu-b-4845	LDL	AFR	-108.256	GWD	AFR
HG02881	HG02881	ieu-b-4845	LDL	AFR	170.064	GWD	AFR
HG02882	HG02882	ieu-b-4845	LDL	AFR	153.292	GWD	AFR
HG02884	HG02884	ieu-b-4845	LDL	AFR	50.1372	GWD	AFR
HG02885	HG02885	ieu-b-4845	LDL	AFR	-65.1089	GWD	AFR
HG02887	HG02887	ieu-b-4845	LDL	AFR	-22.9121	GWD	AFR
HG02888	HG02888	ieu-b-4845	LDL	AFR	-176.9	GWD	AFR
HG02890	HG02890	ieu-b-4845	LDL	AFR	247.562	GWD	AFR
HG02891	HG02891	ieu-b-4845	LDL	AFR	-37.6218	GWD	AFR
HG02895	HG02895	ieu-b-4845	LDL	AFR	-19.552	GWD	AFR
HG02896	HG02896	ieu-b-4845	LDL	AFR	271.141	GWD	AFR
HG02922	HG02922	ieu-b-4845	LDL	AFR	-126.171	ESN	AFR
HG02923	HG02923	ieu-b-4845	LDL	AFR	80.8086	ESN	AFR
HG02938	HG02938	ieu-b-4845	LDL	AFR	-15.1404	ESN	AFR
HG02941	HG02941	ieu-b-4845	LDL	AFR	-39.7827	ESN	AFR
HG02943	HG02943	ieu-b-4845	LDL	AFR	-65.6414	ESN	AFR
HG02944	HG02944	ieu-b-4845	LDL	AFR	106.032	ESN	AFR
HG02946	HG02946	ieu-b-4845	LDL	AFR	-11.9853	ESN	AFR
HG02947	HG02947	ieu-b-4845	LDL	AFR	-24.4545	ESN	AFR
HG02952	HG02952	ieu-b-4845	LDL	AFR	-77.5224	ESN	AFR
HG02953	HG02953	ieu-b-4845	LDL	AFR	54.0573	ESN	AFR
HG02968	HG02968	ieu-b-4845	LDL	AFR	-65.0742	ESN	AFR
HG02970	HG02970	ieu-b-4845	LDL	AFR	-37.2387	ESN	AFR
HG02971	HG02971	ieu-b-4845	LDL	AFR	-174.017	ESN	AFR
HG02973	HG02973	ieu-b-4845	LDL	AFR	-78.6892	ESN	AFR
HG02974	HG02974	ieu-b-4845	LDL	AFR	167.295	ESN	AFR
HG02976	HG02976	ieu-b-4845	LDL	AFR	60.873	ESN	AFR
HG02977	HG02977	ieu-b-4845	LDL	AFR	251.738	ESN	AFR
HG02979	HG02979	ieu-b-4845	LDL	AFR	-112.224	ESN	AFR
HG02981	HG02981	ieu-b-4845	LDL	AFR	156.801	ESN	AFR
HG02982	HG02982	ieu-b-4845	LDL	AFR	182.97	GWD	AFR
HG02983	HG02983	ieu-b-4845	LDL	AFR	-132.024	GWD	AFR
HG03024	HG03024	ieu-b-4845	LDL	AFR	198.804	GWD	AFR
HG03025	HG03025	ieu-b-4845	LDL	AFR	166.609	GWD	AFR
HG03027	HG03027	ieu-b-4845	LDL	AFR	-37.5429	GWD	AFR
HG03028	HG03028	ieu-b-4845	LDL	AFR	-42.1906	GWD	AFR
HG03039	HG03039	ieu-b-4845	LDL	AFR	-144.526	GWD	AFR
HG03040	HG03040	ieu-b-4845	LDL	AFR	-52.185	GWD	AFR
HG03045	HG03045	ieu-b-4845	LDL	AFR	227.511	GWD	AFR
HG03046	HG03046	ieu-b-4845	LDL	AFR	141.32	GWD	AFR
HG03048	HG03048	ieu-b-4845	LDL	AFR	108.709	GWD	AFR
HG03049	HG03049	ieu-b-4845	LDL	AFR	-63.3501	GWD	AFR
HG03052	HG03052	ieu-b-4845	LDL	AFR	60.3565	MSL	AFR
HG03054	HG03054	ieu-b-4845	LDL	AFR	-52.0219	MSL	AFR
HG03055	HG03055	ieu-b-4845	LDL	AFR	-189.024	MSL	AFR
HG03057	HG03057	ieu-b-4845	LDL	AFR	-131.311	MSL	AFR
HG03058	HG03058	ieu-b-4845	LDL	AFR	165.408	MSL	AFR
HG03060	HG03060	ieu-b-4845	LDL	AFR	239.388	MSL	AFR
HG03061	HG03061	ieu-b-4845	LDL	AFR	75.8941	MSL	AFR
HG03063	HG03063	ieu-b-4845	LDL	AFR	-140.166	MSL	AFR
HG03064	HG03064	ieu-b-4845	LDL	AFR	-192.835	MSL	AFR
HG03066	HG03066	ieu-b-4845	LDL	AFR	57.5247	MSL	AFR
HG03069	HG03069	ieu-b-4845	LDL	AFR	167.171	MSL	AFR
HG03072	HG03072	ieu-b-4845	LDL	AFR	-78.0125	MSL	AFR
HG03073	HG03073	ieu-b-4845	LDL	AFR	6.1308	MSL	AFR
HG03074	HG03074	ieu-b-4845	LDL	AFR	-170.353	MSL	AFR
HG03077	HG03077	ieu-b-4845	LDL	AFR	17.7301	MSL	AFR
HG03078	HG03078	ieu-b-4845	LDL	AFR	180.056	MSL	AFR
HG03079	HG03079	ieu-b-4845	LDL	AFR	59.443	MSL	AFR
HG03081	HG03081	ieu-b-4845	LDL	AFR	-11.7372	MSL	AFR
HG03082	HG03082	ieu-b-4845	LDL	AFR	58.0753	MSL	AFR
HG03084	HG03084	ieu-b-4845	LDL	AFR	-203.758	MSL	AFR
HG03085	HG03085	ieu-b-4845	LDL	AFR	119.449	MSL	AFR
HG03086	HG03086	ieu-b-4845	LDL	AFR	62.514	MSL	AFR
HG03088	HG03088	ieu-b-4845	LDL	AFR	155.377	MSL	AFR
HG03091	HG03091	ieu-b-4845	LDL	AFR	22.4549	MSL	AFR
HG03095	HG03095	ieu-b-4845	LDL	AFR	-153.576	MSL	AFR
HG03096	HG03096	ieu-b-4845	LDL	AFR	204.158	MSL	AFR
HG03097	HG03097	ieu-b-4845	LDL	AFR	-62.1221	MSL	AFR
HG03099	HG03099	ieu-b-4845	LDL	AFR	-44.2184	ESN	AFR
HG03100	HG03100	ieu-b-4845	LDL	AFR	-222.11	ESN	AFR
HG03103	HG03103	ieu-b-4845	LDL	AFR	112.702	ESN	AFR
HG03105	HG03105	ieu-b-4845	LDL	AFR	111.248	ESN	AFR
HG03108	HG03108	ieu-b-4845	LDL	AFR	-56.4855	ESN	AFR
HG03109	HG03109	ieu-b-4845	LDL	AFR	-168.622	ESN	AFR
HG03111	HG03111	ieu-b-4845	LDL	AFR	-54.0597	ESN	AFR
HG03112	HG03112	ieu-b-4845	LDL	AFR	-69.5823	ESN	AFR
HG03114	HG03114	ieu-b-4845	LDL	AFR	4.63997	ESN	AFR
HG03115	HG03115	ieu-b-4845	LDL	AFR	-29.9273	ESN	AFR
HG03117	HG03117	ieu-b-4845	LDL	AFR	-75.5593	ESN	AFR
HG03118	HG03118	ieu-b-4845	LDL	AFR	24.3263	ESN	AFR
HG03120	HG03120	ieu-b-4845	LDL	AFR	-43.4809	ESN	AFR
HG03121	HG03121	ieu-b-4845	LDL	AFR	-23.6249	ESN	AFR
HG03123	HG03123	ieu-b-4845	LDL	AFR	44.5657	ESN	AFR
HG03124	HG03124	ieu-b-4845	LDL	AFR	-105.644	ESN	AFR
HG03126	HG03126	ieu-b-4845	LDL	AFR	58.8409	ESN	AFR
HG03127	HG03127	ieu-b-4845	LDL	AFR	-1.95768	ESN	AFR
HG03129	HG03129	ieu-b-4845	LDL	AFR	130.597	ESN	AFR
HG03130	HG03130	ieu-b-4845	LDL	AFR	-191.343	ESN	AFR
HG03132	HG03132	ieu-b-4845	LDL	AFR	33.5821	ESN	AFR
HG03133	HG03133	ieu-b-4845	LDL	AFR	31.8336	ESN	AFR
HG03135	HG03135	ieu-b-4845	LDL	AFR	-77.9145	ESN	AFR
HG03136	HG03136	ieu-b-4845	LDL	AFR	-38.6555	ESN	AFR
HG03139	HG03139	ieu-b-4845	LDL	AFR	154.269	ESN	AFR
HG03157	HG03157	ieu-b-4845	LDL	AFR	-127.86	ESN	AFR
HG03159	HG03159	ieu-b-4845	LDL	AFR	-193.899	ESN	AFR
HG03160	HG03160	ieu-b-4845	LDL	AFR	43.1367	ESN	AFR
HG03162	HG03162	ieu-b-4845	LDL	AFR	21.4201	ESN	AFR
HG03163	HG03163	ieu-b-4845	LDL	AFR	33.2894	ESN	AFR
HG03166	HG03166	ieu-b-4845	LDL	AFR	-53.3595	ESN	AFR
HG03168	HG03168	ieu-b-4845	LDL	AFR	153.403	ESN	AFR
HG03169	HG03169	ieu-b-4845	LDL	AFR	-12.3729	ESN	AFR
HG03172	HG03172	ieu-b-4845	LDL	AFR	-15.5121	ESN	AFR
HG03175	HG03175	ieu-b-4845	LDL	AFR	-138.57	ESN	AFR
HG03189	HG03189	ieu-b-4845	LDL	AFR	128.637	ESN	AFR
HG03190	HG03190	ieu-b-4845	LDL	AFR	-20.198	ESN	AFR
HG03193	HG03193	ieu-b-4845	LDL	AFR	150.816	ESN	AFR
HG03195	HG03195	ieu-b-4845	LDL	AFR	67.3577	ESN	AFR
HG03196	HG03196	ieu-b-4845	LDL	AFR	129.956	ESN	AFR
HG03198	HG03198	ieu-b-4845	LDL	AFR	16.3379	ESN	AFR
HG03199	HG03199	ieu-b-4845	LDL	AFR	47.8444	ESN	AFR
HG03202	HG03202	ieu-b-4845	LDL	AFR	92.9075	ESN	AFR
HG03209	HG03209	ieu-b-4845	LDL	AFR	134.252	MSL	AFR
HG03212	HG03212	ieu-b-4845	LDL	AFR	153.78	MSL	AFR
HG03224	HG03224	ieu-b-4845	LDL	AFR	93.4916	MSL	AFR
HG03225	HG03225	ieu-b-4845	LDL	AFR	-147.763	MSL	AFR
HG03240	HG03240	ieu-b-4845	LDL	AFR	72.8762	GWD	AFR
HG03241	HG03241	ieu-b-4845	LDL	AFR	189.993	GWD	AFR
HG03246	HG03246	ieu-b-4845	LDL	AFR	3.64476	GWD	AFR
HG03247	HG03247	ieu-b-4845	LDL	AFR	31.4205	GWD	AFR
HG03258	HG03258	ieu-b-4845	LDL	AFR	-162.189	GWD	AFR
HG03259	HG03259	ieu-b-4845	LDL	AFR	-138.21	GWD	AFR
HG03265	HG03265	ieu-b-4845	LDL	AFR	75.4415	ESN	AFR
HG03267	HG03267	ieu-b-4845	LDL	AFR	-75.6583	ESN	AFR
HG03268	HG03268	ieu-b-4845	LDL	AFR	199.967	ESN	AFR
HG03270	HG03270	ieu-b-4845	LDL	AFR	-59.0865	ESN	AFR
HG03271	HG03271	ieu-b-4845	LDL	AFR	-96.0308	ESN	AFR
HG03279	HG03279	ieu-b-4845	LDL	AFR	-65.1331	ESN	AFR
HG03280	HG03280	ieu-b-4845	LDL	AFR	-3.32362	ESN	AFR
HG03291	HG03291	ieu-b-4845	LDL	AFR	-140.139	ESN	AFR
HG03294	HG03294	ieu-b-4845	LDL	AFR	-12.9758	ESN	AFR
HG03295	HG03295	ieu-b-4845	LDL	AFR	52.526	ESN	AFR
HG03297	HG03297	ieu-b-4845	LDL	AFR	-67.4657	ESN	AFR
HG03298	HG03298	ieu-b-4845	LDL	AFR	-79.2163	ESN	AFR
HG03300	HG03300	ieu-b-4845	LDL	AFR	6.10728	ESN	AFR
HG03301	HG03301	ieu-b-4845	LDL	AFR	146.876	ESN	AFR
HG03303	HG03303	ieu-b-4845	LDL	AFR	62.4513	ESN	AFR
HG03304	HG03304	ieu-b-4845	LDL	AFR	-92.7454	ESN	AFR
HG03311	HG03311	ieu-b-4845	LDL	AFR	-17.9805	ESN	AFR
HG03313	HG03313	ieu-b-4845	LDL	AFR	-64.4171	ESN	AFR
HG03342	HG03342	ieu-b-4845	LDL	AFR	-67.1184	ESN	AFR
HG03343	HG03343	ieu-b-4845	LDL	AFR	-87.0468	ESN	AFR
HG03351	HG03351	ieu-b-4845	LDL	AFR	45.4875	ESN	AFR
HG03352	HG03352	ieu-b-4845	LDL	AFR	-181.811	ESN	AFR
HG03354	HG03354	ieu-b-4845	LDL	AFR	174.233	ESN	AFR
HG03363	HG03363	ieu-b-4845	LDL	AFR	-21.0112	ESN	AFR
HG03366	HG03366	ieu-b-4845	LDL	AFR	-27.221	ESN	AFR
HG03367	HG03367	ieu-b-4845	LDL	AFR	31.922	ESN	AFR
HG03369	HG03369	ieu-b-4845	LDL	AFR	93.4779	ESN	AFR
HG03370	HG03370	ieu-b-4845	LDL	AFR	-5.37655	ESN	AFR
HG03372	HG03372	ieu-b-4845	LDL	AFR	-185.798	ESN	AFR
HG03376	HG03376	ieu-b-4845	LDL	AFR	-4.00128	MSL	AFR
HG03378	HG03378	ieu-b-4845	LDL	AFR	67.0754	MSL	AFR
HG03380	HG03380	ieu-b-4845	LDL	AFR	-1.44752	MSL	AFR
HG03382	HG03382	ieu-b-4845	LDL	AFR	-17.7578	MSL	AFR
HG03385	HG03385	ieu-b-4845	LDL	AFR	-24.7857	MSL	AFR
HG03388	HG03388	ieu-b-4845	LDL	AFR	37.2215	MSL	AFR
HG03391	HG03391	ieu-b-4845	LDL	AFR	5.68985	MSL	AFR
HG03394	HG03394	ieu-b-4845	LDL	AFR	-97.9446	MSL	AFR
HG03397	HG03397	ieu-b-4845	LDL	AFR	159.409	MSL	AFR
HG03401	HG03401	ieu-b-4845	LDL	AFR	-97.9591	MSL	AFR
HG03410	HG03410	ieu-b-4845	LDL	AFR	22.271	MSL	AFR
HG03419	HG03419	ieu-b-4845	LDL	AFR	2.83134	MSL	AFR
HG03428	HG03428	ieu-b-4845	LDL	AFR	-72.2143	MSL	AFR
HG03432	HG03432	ieu-b-4845	LDL	AFR	-145.626	MSL	AFR
HG03433	HG03433	ieu-b-4845	LDL	AFR	-115.142	MSL	AFR
HG03436	HG03436	ieu-b-4845	LDL	AFR	-96.747	MSL	AFR
HG03437	HG03437	ieu-b-4845	LDL	AFR	33.4938	MSL	AFR
HG03439	HG03439	ieu-b-4845	LDL	AFR	184.467	MSL	AFR
HG03442	HG03442	ieu-b-4845	LDL	AFR	50.638	MSL	AFR
HG03445	HG03445	ieu-b-4845	LDL	AFR	82.0155	MSL	AFR
HG03446	HG03446	ieu-b-4845	LDL	AFR	-64.6899	MSL	AFR
HG03449	HG03449	ieu-b-4845	LDL	AFR	-153.62	MSL	AFR
HG03451	HG03451	ieu-b-4845	LDL	AFR	7.00888	MSL	AFR
HG03452	HG03452	ieu-b-4845	LDL	AFR	64.9058	MSL	AFR
HG03455	HG03455	ieu-b-4845	LDL	AFR	-46.5965	MSL	AFR
HG03457	HG03457	ieu-b-4845	LDL	AFR	-107.039	MSL	AFR
HG03458	HG03458	ieu-b-4845	LDL	AFR	209.654	MSL	AFR
HG03460	HG03460	ieu-b-4845	LDL	AFR	-45.5497	MSL	AFR
HG03461	HG03461	ieu-b-4845	LDL	AFR	62.0103	MSL	AFR
HG03464	HG03464	ieu-b-4845	LDL	AFR	-74.4349	MSL	AFR
HG03469	HG03469	ieu-b-4845	LDL	AFR	164.216	MSL	AFR
HG03470	HG03470	ieu-b-4845	LDL	AFR	-8.60487	MSL	AFR
HG03472	HG03472	ieu-b-4845	LDL	AFR	57.4856	MSL	AFR
HG03473	HG03473	ieu-b-4845	LDL	AFR	138.683	MSL	AFR
HG03476	HG03476	ieu-b-4845	LDL	AFR	33.7836	MSL	AFR
HG03478	HG03478	ieu-b-4845	LDL	AFR	89.8379	MSL	AFR
HG03479	HG03479	ieu-b-4845	LDL	AFR	25.1348	MSL	AFR
HG03484	HG03484	ieu-b-4845	LDL	AFR	-111.938	MSL	AFR
HG03485	HG03485	ieu-b-4845	LDL	AFR	-139.629	MSL	AFR
HG03499	HG03499	ieu-b-4845	LDL	AFR	120.852	ESN	AFR
HG03511	HG03511	ieu-b-4845	LDL	AFR	21.591	ESN	AFR
HG03514	HG03514	ieu-b-4845	LDL	AFR	14.0948	ESN	AFR
HG03515	HG03515	ieu-b-4845	LDL	AFR	-46.9842	ESN	AFR
HG03517	HG03517	ieu-b-4845	LDL	AFR	22.8485	ESN	AFR
HG03518	HG03518	ieu-b-4845	LDL	AFR	-158.426	ESN	AFR
HG03520	HG03520	ieu-b-4845	LDL	AFR	-36.5232	ESN	AFR
HG03521	HG03521	ieu-b-4845	LDL	AFR	-142.926	ESN	AFR
HG03538	HG03538	ieu-b-4845	LDL	AFR	122.623	GWD	AFR
HG03539	HG03539	ieu-b-4845	LDL	AFR	34.8084	GWD	AFR
HG03547	HG03547	ieu-b-4845	LDL	AFR	-59.6832	MSL	AFR
HG03548	HG03548	ieu-b-4845	LDL	AFR	191.032	MSL	AFR
HG03556	HG03556	ieu-b-4845	LDL	AFR	-47.1428	MSL	AFR
HG03557	HG03557	ieu-b-4845	LDL	AFR	24.4806	MSL	AFR
HG03558	HG03558	ieu-b-4845	LDL	AFR	-167.657	MSL	AFR
HG03559	HG03559	ieu-b-4845	LDL	AFR	7.32943	MSL	AFR
HG03563	HG03563	ieu-b-4845	LDL	AFR	-15.4857	MSL	AFR
HG03565	HG03565	ieu-b-4845	LDL	AFR	97.4973	MSL	AFR
HG03567	HG03567	ieu-b-4845	LDL	AFR	12.9558	MSL	AFR
HG03571	HG03571	ieu-b-4845	LDL	AFR	50.6856	MSL	AFR
HG03572	HG03572	ieu-b-4845	LDL	AFR	-29.3164	MSL	AFR
HG03575	HG03575	ieu-b-4845	LDL	AFR	77.3744	MSL	AFR
HG03577	HG03577	ieu-b-4845	LDL	AFR	134.799	MSL	AFR
HG03578	HG03578	ieu-b-4845	LDL	AFR	-12.7982	MSL	AFR
HG03583	HG03583	ieu-b-4845	LDL	AFR	94.9503	MSL	AFR
NA18486	NA18486	ieu-b-4845	LDL	AFR	-28.6547	YRI	AFR
NA18488	NA18488	ieu-b-4845	LDL	AFR	68.2013	YRI	AFR
NA18489	NA18489	ieu-b-4845	LDL	AFR	131.304	YRI	AFR
NA18498	NA18498	ieu-b-4845	LDL	AFR	85.8407	YRI	AFR
NA18499	NA18499	ieu-b-4845	LDL	AFR	49.6237	YRI	AFR
NA18501	NA18501	ieu-b-4845	LDL	AFR	18.9973	YRI	AFR
NA18502	NA18502	ieu-b-4845	LDL	AFR	-78.8192	YRI	AFR
NA18504	NA18504	ieu-b-4845	LDL	AFR	-103.399	YRI	AFR
NA18505	NA18505	ieu-b-4845	LDL	AFR	14.2284	YRI	AFR
NA18507	NA18507	ieu-b-4845	LDL	AFR	-26.3334	YRI	AFR
NA18508	NA18508	ieu-b-4845	LDL	AFR	24.1795	YRI	AFR
NA18510	NA18510	ieu-b-4845	LDL	AFR	-59.8758	YRI	AFR
NA18511	NA18511	ieu-b-4845	LDL	AFR	11.8206	YRI	AFR
NA18516	NA18516	ieu-b-4845	LDL	AFR	117.31	YRI	AFR
